RecordID,AQI,PM10,PM2_5,NO2,SO2,O3,Temperature,Humidity,WindSpeed,RespiratoryCases,CardiovascularCases,HospitalAdmissions,HealthImpactScore,Date
33,-1.4913399848625033,-1.676266574151261,1.3376861257204922,0.3395909449203146,-1.075208783783906,-1.1728825215260903,0.7124245825646668,0.9884703932391561,0.8603820509451485,6,3.0,2.0,61.74304063006152,2024-02-02
34,1.5610442058121474,1.3233053359353772,0.37031061473193305,-0.31053163956158686,0.8815809476006314,-0.5841169003897109,-0.4034757537882568,-0.6383218989307619,0.1305005509938872,9,8.0,4.0,100.0,2024-02-03
35,1.6188794354108955,-0.9068131029994608,1.5462708366232127,-1.7061645749475276,0.3403817763529066,-0.11464060189404934,1.6469751408001756,-0.6380687100300431,-0.16842552412136674,12,3.0,2.0,100.0,2024-02-04
36,1.075858125011609,-0.9942177701175126,1.7131170011474195,1.64278650987305,0.16132402402515672,1.2113301750611996,0.5892853533504082,-1.3615726214940527,1.510380500056007,13,6.0,1.0,100.0,2024-02-05
37,-0.6639947533035172,0.8419706681844572,-0.4449775935518278,-0.5002374551860591,-0.8590454251392379,1.5254257046660133,0.5537788956878841,0.21574176659348523,0.701524929793286,9,1.0,3.0,100.0,2024-02-06
38,-1.378682665801457,-0.614365041705587,-0.6964795281239466,0.9256463814658786,-0.5689797162908343,-0.24925783796527637,1.4493861722078216,-0.8739913775111632,0.6309011107179843,13,2.0,4.0,63.73041312536868,2024-02-07
39,0.6470476965722631,0.03685491702135211,1.2298048940321147,-0.6439456288879322,1.6519845811461618,1.5054593817047843,1.7112909430129657,-1.2075471108274947,-1.6884442723551498,11,2.0,1.0,100.0,2024-02-08
40,-0.19590200491650342,-1.1657342511761244,1.7126398395723763,-0.12631594085044776,-0.8900814077561362,-1.1657200859822165,-1.0415241917508469,-0.9368222215939825,1.265763519689817,13,8.0,3.0,100.0,2024-02-09
41,-1.2945325123506546,1.6251010160097181,0.442444619502728,-0.4262582463330355,1.426822123235702,-1.181691115287857,1.0737475099062015,-0.852336623801319,1.017289793278876,12,13.0,2.0,86.94719162981355,2024-02-10
42,-0.005871219469499647,1.2464561583068787,1.0121834846883557,-0.5854053139094133,0.3013043611119514,1.565424447139951,-1.1640852241438815,0.02269948140871012,-0.6941967331383898,6,4.0,3.0,100.0,2024-02-11
43,-1.597237112281847,1.2891928091647438,0.9660711098346761,-1.6967212318402018,-1.301323636948894,0.04150506778850576,-0.14660754179948604,-0.38599062928416805,-0.7178371160128739,8,3.0,2.0,77.75099304556346,2024-02-12
44,1.4244031615391544,-0.31065738557711425,-0.5018497814912011,-0.5248239709715431,-0.09553342824031986,-1.0809603178254548,-1.378591202487451,-1.4597071723528663,-1.5439995541461882,13,3.0,3.0,100.0,2024-02-13
45,-0.822285040178056,0.9341279867031124,0.2518281539394503,1.3100050751602592,1.5912201375475428,-0.033689778323817796,0.4276061949101587,0.133190434695075,-1.553077134355563,12,3.0,4.0,100.0,2024-02-14
46,0.5720680846652911,-1.2309684496257733,1.14271164322781,0.6200529089949091,-0.2663929380421837,0.9897921993629607,-0.1069933150389291,1.0038289504455582,0.5855534438221925,11,5.0,2.0,100.0,2024-02-15
47,-0.63948369263722,-1.7044556835900575,0.6437391193238071,-1.2684949867911601,1.2927232186381465,1.1413248533943008,0.4459999843563654,0.26533832862504003,-1.0843827868633515,6,8.0,1.0,100.0,2024-02-16
48,0.08009202555019238,-1.664709608853135,-1.6522641829800453,0.2761510760466414,-0.8346895894371322,1.2697672738051689,0.616066872852522,1.6499029121099984,1.468210690066596,8,3.0,3.0,100.0,2024-02-17
49,0.17210298321430081,0.3188565089586417,-0.5659982361332282,1.3195033206887121,0.26762317675569425,0.24913653016782136,0.41400849382332516,-1.3778728468623966,1.1872893643579263,8,6.0,1.0,100.0,2024-02-18
50,-1.0775921694645996,-0.14045199155248678,-1.2277579032680352,0.653461926293863,1.2242539532111798,1.2800872039516655,-0.7093831112110917,1.1193688771648993,-0.5212913674946648,16,6.0,5.0,90.81340692484429,2024-02-19
51,1.6325300058852958,0.078759932143295,-0.9231049715357273,-1.2571924263602647,1.4935687002374207,0.042718721274849505,1.1649782320865827,0.028265387144522446,-0.4133333893467289,14,6.0,1.0,100.0,2024-02-20
52,0.9609766926656129,-1.7085019463758349,1.3920636588845978,1.2349529106342894,-0.030651634926074433,0.37910473404732503,0.18012830593508433,0.0832685568598816,-0.5961010833280445,7,7.0,2.0,100.0,2024-02-21
53,1.5286269214663575,-0.25495207788134694,-1.5981148119514827,-0.727470677527384,0.5086507187337929,0.9048847002812873,-0.03334520869668324,0.07463807722038394,-1.4092694507862076,8,4.0,2.0,100.0,2024-02-22
54,1.3743503637014491,0.7790737475652427,-0.9684484079836646,-0.19888381654846804,-1.7230374427102302,-0.25055796004852976,1.6831856065563593,-0.5956068512998224,-1.6203315377114687,6,7.0,1.0,100.0,2024-02-23
55,0.34889029761227264,-0.18491439139529395,-0.6594161337929415,0.050856783991211095,-0.8459246058829213,-1.4703773200671153,-0.7457055820840457,-0.5982487096600481,-0.16384323537129394,11,4.0,3.0,100.0,2024-02-24
56,1.4677587278875277,0.8286115285171233,0.3985275583200394,1.1749115344807863,-0.756585305352243,-0.5115029994579079,0.09846088780440057,0.46459599864502127,1.535693582764271,10,5.0,1.0,100.0,2024-02-25
57,-1.4103851169101205,-0.9189111484670511,0.11354576894769043,1.4559596322604464,-1.4057859965440804,0.4376398792285757,0.6311321413540996,-1.5659786603269428,1.4464049653066353,8,5.0,2.0,77.32339254089267,2024-02-26
58,-1.0391594146583722,1.1118934923711983,-0.9737197278149767,1.4491860754611374,-0.75314016591763,-1.058687512539606,-1.2921436018192505,0.3156665398928514,1.0745458328048076,7,5.0,5.0,87.66106894978486,2024-02-27
59,-1.5598046469648177,0.3252609490952955,-1.1597147935945211,-1.7448807581206964,-0.6079367232262088,-1.2110445655409825,-0.5015176096141747,0.7853841239084449,0.4470734970684368,11,9.0,4.0,36.20873369715182,2024-02-28
60,-0.5924486156017152,-0.9968210240239573,-0.9099344185478115,1.4222792481876714,1.6620827003792542,-0.709410135552742,1.0432138289117192,-0.4883590556168884,1.2351276832117137,7,4.0,2.0,94.30793603184009,2024-02-29
61,-0.3736753299549034,-0.9059534720336384,0.004857628874668528,-1.5839719728138186,0.6099964780749544,-1.6141470857618334,-0.90709981820738,-0.9690225543183555,0.054041150067524635,10,4.0,1.0,90.29152378404268,2024-03-01
62,-0.7788769200313276,0.46388376279490506,-0.7915806967970577,-0.8514297431777547,-0.24031724393385814,0.8518528456376878,-0.021472061995094813,-0.9827539770102803,-1.1054232319013646,10,4.0,3.0,99.225179562377,2024-03-02
63,1.146104336285896,1.1706958821956783,1.5370394942730006,0.012200429041896652,1.7296894259407756,-0.8285477472125294,0.4526686602635128,-1.437746132548397,0.6394775196193118,13,6.0,1.0,100.0,2024-03-03
64,-0.4839270357015569,-0.27966256035471626,-0.12824619284870875,-0.10930446303898958,-1.1963972127884406,-1.294758134070964,0.5925967090267127,-1.4104921542265187,1.4581645076029546,6,4.0,2.0,96.52971668397836,2024-03-04
65,-0.7457727815979337,-0.8304097231575207,-1.5227137619763398,0.3231240217503291,-0.06490351219060307,0.6982946173017197,0.7898894752111817,-1.144275387885115,-1.6612703042339452,9,7.0,1.0,86.34898311249837,2024-03-05
66,0.15823966753954138,1.30047183016082,0.7854084123452626,-0.11096599098069149,0.5344972659027004,1.196820736030441,1.265157838134409,-1.654496211724883,-0.8586358444307279,13,4.0,2.0,100.0,2024-03-06
67,-1.229308385044998,0.6082427436166473,-0.593057923265714,1.4655525353545034,-1.538670469659981,-1.656566825166492,-0.3681904706587855,-0.7999630113891538,-0.8101876522056578,11,6.0,1.0,73.18459186932581,2024-03-07
68,1.0544447097019003,-0.16603966675101126,0.5245413101803763,-0.938844127994298,0.7796281629285962,-0.9156202101417592,0.7150485750295041,-0.6610364622028075,-1.3862655283317602,14,4.0,4.0,100.0,2024-03-08
69,-1.4585343290554114,-0.026662520550228858,-0.7626062538582493,-0.8228364898400431,-1.3834436628783642,1.5514929857343351,0.8032299009872513,1.7214338076651545,-0.9484750539434017,6,8.0,1.0,69.78424678191695,2024-03-09
70,1.6922847757666308,-1.0195984290229219,0.23968755428355848,1.418292117397961,-1.2417875470642525,-0.3898594317656758,-0.6878234259171754,1.7092121777158047,-0.39978462697819844,9,5.0,1.0,100.0,2024-03-10
71,0.9510025899222936,0.4595855504536971,0.9330455900426311,-1.5065111587057622,-1.173764483031078,1.5284722896669383,1.6179167879563425,-1.0738513774937701,1.5245988366601158,5,6.0,3.0,100.0,2024-03-11
72,-1.0297214269947612,-0.47879768402218703,1.4695871618933054,0.33993483829791254,1.5223149005668506,-0.7748224144838624,1.2625404936930293,-0.9839809928578512,1.249125943455998,11,8.0,3.0,100.0,2024-03-12
73,-1.6969293177657692,1.750772253335851,-0.8261804470182303,0.5900514874029501,0.6612863340536327,-0.9694675719775724,-0.7237716167076831,-0.019418297653117714,1.5459623571205618,13,5.0,2.0,63.56502493424341,2024-03-13
74,1.1002544352985628,-0.05367587549116522,-0.5723625243163647,-0.020534319091173037,0.5638179726428171,-0.9831935508330031,0.6060825378990256,-1.2061996558081705,-1.3117201771617089,8,7.0,1.0,100.0,2024-03-14
75,0.7251824061604489,-0.03371488115311601,-0.12686504911267524,0.6333550369925561,0.21354509228432217,-1.4299984830644359,0.7536063893387323,0.0225471294938842,-1.63203908603675,20,7.0,5.0,100.0,2024-03-15
76,0.8016784195038338,0.24621830665834343,1.466716412590415,-1.1737790515045279,-0.7071856120562706,1.3823112739567107,-0.2348478848560362,-0.3394124759747185,-1.3487245217326786,10,3.0,1.0,100.0,2024-03-16
77,0.9476373512467919,1.4746092866914506,1.377940216720536,1.1822777151832162,0.44276154639017307,1.6714548561821503,1.257445276164841,-0.5980139391595755,1.436179202590532,5,2.0,1.0,100.0,2024-03-17
78,-1.4602818086873266,1.0687518810745793,-1.4157117781639423,-1.2871984096791769,-0.29589094450755193,1.5836530267732853,0.6584218537604506,1.1243939008706796,-1.1839127279590531,11,5.0,1.0,70.82983654461349,2024-03-18
79,-0.4780131325628439,-0.15538166513208782,-1.2709475849397212,-0.3834645458440419,-1.2237932171707666,1.228369382837322,0.5476902407885216,1.1434604899233245,0.25334420589625456,7,8.0,2.0,100.0,2024-03-19
80,-1.3158382036938305,0.7812830211350593,-0.019310559796659008,-1.5116465976332205,0.6835845179373398,1.2105490420470573,-0.9620531711037015,1.6960748203225844,-0.9412458119275938,8,7.0,3.0,88.84179640793835,2024-03-20
81,1.264789505129717,0.3175744376643248,-1.3580802151610258,0.11693638888833663,-1.2792919891829115,0.5664024946753472,-0.31646500440798336,-0.9491997202484631,-1.6577032748451188,3,1.0,2.0,100.0,2024-03-21
82,0.43660463126133653,-0.011025653829839673,-0.5354449760302711,0.5485006818421841,-1.0651815475797237,1.138875000815258,-0.22642821523846035,1.3515395932941008,-1.4361818219411133,9,2.0,1.0,100.0,2024-03-22
83,-0.5732201830130288,-1.061398560122802,-1.2142986618273828,1.4892765997861095,1.1325874796419226,-1.003183490175894,0.8083615791192484,0.1394762253061595,0.7281979531846713,13,6.0,1.0,88.4588424671483,2024-03-23
84,-1.4964970060853346,-0.11055173128494422,0.464473859093357,0.7896601329626189,0.5802552000113863,-0.3806428680890295,0.41042601801711104,0.3249131762604432,-1.0977848794321847,15,3.0,2.0,77.38979014682812,2024-03-24
85,-0.6420004983604465,-0.874104217465781,1.543555984904945,0.10269990878797432,0.47816755123313814,0.49620193431464843,-1.428044861979386,1.379264142320377,-0.9358559934651325,11,11.0,1.0,100.0,2024-03-25
86,-0.5929563208625809,1.4679095664112058,1.7061759282145206,1.4594580432081794,-0.26766461561920707,1.3072162970006662,-0.6621941115686593,1.5395353363921844,-0.42306880688352744,18,8.0,3.0,100.0,2024-03-26
87,0.8037471447125751,-0.5604876680165783,-0.43333830147836805,-0.11446394682768701,-0.34450307836083105,0.5642669071976668,-0.09135663766751334,0.7930644667271445,0.5462491277405176,10,3.0,2.0,100.0,2024-03-27
88,0.48585030471376667,1.5989102183648543,0.3370044012542934,0.1723641978057552,0.6859164884560449,1.183279087567159,0.8189665469267955,-0.5177028098520375,-0.10416041037639437,12,6.0,4.0,100.0,2024-03-28
89,1.348052766993041,0.1314094224210511,1.2226154846269375,0.29328242609233734,0.8602675437328237,-0.08236711577218031,0.8425671558915189,-0.027160349838364385,1.5411293283325271,11,6.0,5.0,100.0,2024-03-29
90,-0.08517208848495741,0.4761847275595408,-1.3207534256553812,-0.3516961272379825,0.05483576110560562,0.7613020060653509,-0.03095574473140654,0.4065209714627463,-0.225990104498842,11,10.0,1.0,100.0,2024-03-30
91,-1.3029730040840795,0.1660138356797495,0.6487326456136987,1.1332437047840773,1.6638464542531801,1.6719602644746783,-1.3207754876749167,1.1452671421142382,-1.0397457122165605,12,7.0,2.0,100.0,2024-03-31
92,0.7472419019563241,-1.281712179260664,-0.31766019836826476,-1.1307341393021701,1.616284137319961,-1.1933526313075984,-0.7132694399864573,0.554881046885786,0.12700117876385375,8,8.0,3.0,100.0,2024-04-01
93,0.9114256190904996,-0.41901119389196173,-1.0154547695179459,0.1503121700435406,-0.28790025454348933,1.4880095629353514,-0.8451856286608456,-0.4568104659366959,-0.16814842498694135,10,3.0,1.0,100.0,2024-04-02
94,0.2224108845897979,-1.3875524376083388,-0.3386254243703767,0.7303913798577506,1.1428325155506596,0.08547776898875199,0.9718811993345686,-0.27545717449274804,0.9959562559032702,6,4.0,1.0,100.0,2024-04-03
95,0.9465903431023107,0.44611301871699033,-1.463625047849926,1.3602056797354665,0.170693658881927,0.5044590268572493,-1.1030939363404344,-1.5463583649887949,1.5082781333265753,13,1.0,5.0,100.0,2024-04-04
96,-0.010641685992855475,-0.17027996995026196,0.6688465123616664,1.2906971998622463,0.060242937451111145,1.3179554252465617,-0.1194110608863529,1.4760221028564084,1.1661391032349007,12,4.0,1.0,100.0,2024-04-05
97,0.08929513263425584,0.9888212117341717,-0.8550443529517595,-0.009449966237501559,-1.540831584271278,-0.3052685119507942,0.5910654388202717,-1.4160272495519468,-0.38227487852871517,13,6.0,4.0,100.0,2024-04-06
98,-0.23945664357216664,-0.9628389302619692,-0.6530946195049745,0.4563749026142638,0.2783225229987834,-0.2739338553956669,1.6062763075234971,0.2850382211826721,-0.9809423565902013,7,3.0,2.0,100.0,2024-04-07
99,-1.628213561824092,-1.1585404503774195,-1.3082940916757309,-0.40624862640994175,1.423080516549211,0.10218059720884613,1.7252235796740674,1.2940353560072237,1.4368484213417403,8,4.0,2.0,38.88361177239266,2024-04-08
100,-1.3433895322856753,-0.31220298184870704,1.2515034356156762,-0.15001588135677346,1.000918956470608,-1.659248462037238,1.5653181008170813,-0.26513343416796453,-0.39300743989716863,8,6.0,3.0,74.5290875616636,2024-04-09
101,-1.6074573903503582,1.5090184539604834,-0.026419057126575853,1.368140161530613,1.0225916667177002,-0.003612168581093648,0.7551313107555356,1.0466417712703335,0.9373380741423761,10,5.0,2.0,87.1407850375464,2024-04-10
102,0.48188885006320703,0.7523066063693234,0.24451790844897456,1.4528286246545328,-1.17292493394801,-0.7163205085659103,0.8524811570358974,1.0594066929727428,1.6966339654498046,17,4.0,2.0,100.0,2024-04-11
103,-0.6303493227476544,-0.26812498587888683,0.23517418044392763,1.330534417480292,-0.47710257030818576,1.4915925033014814,0.8965645828867197,-1.513817061234049,0.26998265695075646,5,3.0,2.0,100.0,2024-04-12
104,0.040385168176612585,0.0761583259820892,-0.3119818885106759,-1.2929330712905214,-0.9160899060044471,-1.4213083796386563,1.2535151370564792,-0.295299208239898,-0.06778109078859446,7,9.0,5.0,100.0,2024-04-13
105,1.4183458443252503,-1.4398279187073422,-1.0623292581647246,1.173447109607723,-0.6261866026086226,-0.13308364291326508,1.5613939296828838,0.6692895954906437,0.6938329661767222,7,9.0,2.0,100.0,2024-04-14
106,-0.8550516766879085,1.7120226360182764,0.8400289562318904,1.5140269133174533,0.29782679529336986,1.559244294923576,-0.18574741525884134,-0.25998588167908554,-1.057748081837198,8,8.0,3.0,100.0,2024-04-15
107,-0.29871336169826435,0.5982274444661734,-1.2877250191081362,-0.5205658212118937,-0.45490035080338626,1.3982689866190763,-0.2865384479941582,0.16479900666934943,-0.03884100817190097,11,2.0,2.0,100.0,2024-04-16
108,0.893349933642528,-0.7355295119892903,-1.367531652838355,0.024878416938188756,0.23178645580544996,0.7059876174449815,-0.13479716620099716,0.33528421572442774,-0.6478439715108826,15,6.0,4.0,100.0,2024-04-17
109,-0.925829401752409,0.3160792963342221,0.7195823076532745,0.9274417042025989,-0.19651764763758364,0.31774572635714027,0.5534296544568674,-1.197742806252597,-1.1605812737912387,13,4.0,2.0,100.0,2024-04-18
110,-1.4501446834253635,-1.3513688856409414,-1.006191371566644,0.17538771699776598,-0.7288833649211425,-0.7522241964725859,0.9526138236364552,-0.2958613266402972,0.38316995420506494,7,6.0,1.0,42.23275689228957,2024-04-19
111,-0.7153228330653637,1.6464232585029048,-0.6690435485444466,1.6703856317465366,-1.3990898853257971,-0.45329220626642897,1.2809247807348059,-1.622363112112553,0.2639705014896526,11,3.0,4.0,100.0,2024-04-20
112,-1.15921101842982,-1.1227676092287417,-0.08913119034341625,-0.19321016981509084,1.3924482961343083,-1.4129894783864074,-0.14948227388011623,-1.2032882352133063,0.9061692954737381,7,4.0,3.0,63.31161645170649,2024-04-21
113,1.494777463135057,0.5338961437354288,-0.17821091285345536,0.7016612158111262,-1.6936188010026971,0.9998361162025675,-0.4699880248945506,0.050959760075798,1.2931088591537823,11,8.0,1.0,100.0,2024-04-22
114,1.0749015941665827,-0.8753788879065884,0.7141915886972448,0.9742105201534899,-1.727690885884149,-0.6026689547508405,1.6703734396952905,0.2630930210932,-0.9661945613963194,7,6.0,2.0,100.0,2024-04-23
115,0.47150515129775206,0.7772996959161509,0.42106836157344846,-0.060183177773516415,1.1644778513366345,0.5896179242032104,-0.9239146732599879,-1.2150192758757288,0.97021365277939,6,4.0,5.0,100.0,2024-04-24
116,1.293651574063179,0.9847478464107577,0.4932390724051476,1.1973577135098288,1.760381254543121,-0.48574988608321784,-0.9580330870537715,0.892704852786481,-0.45724372676265657,15,3.0,1.0,100.0,2024-04-25
117,1.0595390604927382,0.6227754500760503,0.7330402114464926,0.12020604918266718,0.8150430005342675,-0.11571486718901085,0.7453443977281748,-0.43073037688523064,0.4478028589377055,8,7.0,1.0,100.0,2024-04-26
118,-1.071667209681094,0.41651652436777403,-0.7177900192943467,-0.3459051760230469,-1.6799474827407732,0.1986301734225261,-1.1042298089879128,1.4635084974087638,1.2144164803948174,7,3.0,4.0,82.28507776853625,2024-04-27
119,1.366516446891242,1.389589447037772,-0.615475672635715,-1.398791699817242,-0.9389241678035614,1.0544183621567582,-0.3455793879511562,-0.3799734471093866,-0.8422221204917951,9,7.0,2.0,100.0,2024-04-28
120,0.14665693522502712,-1.459383570804708,-0.21729604532454944,-0.40910468059038546,1.6727964243950373,-0.9934277685566766,-0.7150528365663575,-1.2026487314109242,0.35140487000955517,9,4.0,2.0,100.0,2024-04-29
121,1.072552390202175,-0.5762127310092375,-0.6666701857620161,0.7709477986357633,1.1007089137773733,-0.34301814381783796,-1.1420216610769627,0.9008370808111511,-0.06626330428985872,11,9.0,1.0,100.0,2024-04-30
122,1.3787155043298982,-0.8654615016621217,1.6655680477685666,1.4201928133259092,0.25317431422292364,-1.2745008050683269,0.276865547024632,0.24308333413398817,1.00786203646287,10,6.0,2.0,100.0,2024-05-01
123,-0.6177524398438865,1.7240580824234613,1.0772860899408672,-0.9002721534847535,-0.9032761988461339,-1.4628230232688177,-0.43498554831190495,-0.3833442121873101,0.6847296034455599,9,4.0,2.0,100.0,2024-05-02
124,-1.3359280984262063,-0.3715124840465067,-1.1582908860021914,-0.5414074304451171,-1.6831147513022102,0.37083443706578606,-0.1286875817576296,-0.489635792774343,0.9353481398302051,11,2.0,1.0,58.66724439268211,2024-05-03
125,-0.9288098446027826,0.8299890074473874,-1.7058633779356256,-1.238906820988116,-1.6603625890512144,-1.069924654974196,-1.048282720099332,-1.1993352364828564,-0.7322747792962232,18,2.0,2.0,64.97107952815365,2024-05-04
126,-0.2409528336589567,0.6623517609902693,-1.577838313346933,0.6211949554450861,0.4115356845502649,-1.5181577541189566,0.926450189308912,-0.5419412172203034,0.7093619621101459,8,5.0,2.0,100.0,2024-05-05
127,1.1090725701646023,-0.9922066910650752,-0.884922920539282,1.5550043813327707,-1.6569612833034912,1.3846189478716695,-0.6379791736931993,-1.6193162119287237,0.36817700874152526,7,6.0,2.0,100.0,2024-05-06
